,imdbId,Title,IMDB Score,Genre
2028,85894,The Man with Two Brains (1983),6.4,Comedy|Romance|Sci-Fi
2029,101969,Grand Canyon (1991),6.9,Crime|Drama
2030,99697,Graveyard Shift (1990),4.8,Horror
2031,86066,The Outsiders (1983),7.2,Crime|Drama
2032,87469,Indiana Jones and the Temple of Doom (1984),7.6,Action|Adventure
2033,77869,The Lord of the Rings (1978),6.2,Animation|Adventure|Fantasy
2034,87803,Nineteen Eighty-Four (1984),7.2,Drama|Sci-Fi
2035,85407,The Dead Zone (1983),7.2,Horror|Sci-Fi|Thriller
2036,91499,Maximum Overdrive (1986),5.4,Action|Comedy|Horror
2037,107665,Needful Things (1993),6.2,Crime|Drama|Fantasy
2039,87050,Children of the Corn (1984),5.6,Horror|Thriller
2040,96787,All Dogs Go to Heaven (1989),6.7,Animation|Comedy|Drama
2041,101272,The Addams Family (1991),6.8,Comedy|Fantasy
2042,120631,Ever After: A Cinderella Story (1998),7.0,Comedy|Drama|Romance
2044,128214,"First Love, Last Rites (1997)",5.5,Drama|Romance
2045,120813,Safe Men (1998),6.0,Comedy|Crime
2046,120056,Die Salzmí_nner von Tibet (1997),7.4,Documentary
2050,92513,Adventures in Babysitting (1987),6.9,Action|Adventure|Comedy
2051,90305,Weird Science (1985),6.6,Comedy|Romance|Sci-Fi
2052,61584,Doctor Dolittle (1967),6.2,Adventure|Comedy|Family
2053,57372,The Nutty Professor (1963),6.7,Comedy|Romance|Sci-Fi
2054,70016,Charlotte's Web (1973),6.9,Animation|Family|Musical
2055,78480,Watership Down (1978),7.7,Animation|Adventure|Drama
2056,84649,The Secret of NIMH (1982),7.6,Animation|Adventure|Drama
2057,83791,The Dark Crystal (1982),7.2,Adventure|Family|Fantasy
2058,90633,An American Tail (1986),6.9,Animation|Comedy|Drama
2059,101329,An American Tail: Fievel Goes West (1991),6.5,Animation|Adventure|Family
2061,88128,Sixteen Candles (1984),7.2,Comedy|Romance
2062,91790,Pretty in Pink (1986),6.7,Comedy|Drama|Romance
2063,90060,St. Elmo's Fire (1985),6.3,Drama|Romance
2066,93220,House II: The Second Story (1987),5.4,Comedy|Fantasy|Horror
2067,80801,The Gods Must Be Crazy (1980),7.3,Comedy
2068,97443,The Gods Must Be Crazy II (1989),6.8,Comedy
2069,140796,Air Bud: Golden Receiver (1998),4.5,Comedy|Family|Sport
2070,118661,The Avengers (1998),3.7,Action|Adventure|Sci-Fi
2071,120703,How Stella Got Her Groove Back (1998),5.5,Comedy|Drama|Romance
2072,120831,Slums of Beverly Hills (1998),6.6,Comedy|Drama
2073,133413,The Best Man (1997),6.3,Comedy|Drama
2074,129923,The Chambermaid on the Titanic (1997),6.8,Drama|Romance
2075,116516,Henry II: Portrait of a Serial Killer (1996),4.9,Crime|Horror|Thriller
2076,99763,Henry: Portrait of a Serial Killer (1986),7.0,Biography|Crime|Drama
2077,63522,Rosemary's Baby (1968),8.0,Drama|Horror
2079,100240,The Neverending Story II: The Next Chapter (1990),5.0,Adventure|Drama|Family
2080,80391,Attack of the Killer Tomatoes! (1978),4.6,Adventure|Comedy|Horror
2081,94077,Surf Nazis Must Die (1987),3.5,Action|Comedy|Drama
2082,119517,Your Friends & Neighbors (1998),6.4,Comedy|Drama|Romance
2083,124595,Return to Paradise (1998),6.9,Drama|Romance|Thriller
2085,120576,Dance with Me (1998),5.8,Drama|Romance|Music
2086,118301,Dead Man on Campus (1998),6.1,Comedy
2087,120901,Wrongfully Accused (1998),6.0,Action|Comedy|Thriller
2090,95709,The Navigator: A Medieval Odyssey (1988),7.0,Action|Adventure|Drama
2092,119033,Dí©jíæ Vu (1997),7.1,Drama|Romance
2093,40746,Rope (1948),8.0,Crime|Drama|Thriller
2097,61107,Torn Curtain (1966),6.7,Thriller
2099,51207,The Wrong Man (1956),7.5,Drama|Film-Noir
2100,49470,The Man Who Knew Too Much (1956),7.5,Drama|Thriller
2101,48750,The Trouble with Harry (1955),7.2,Comedy|Mystery
2102,45897,I Confess (1953),7.3,Crime|Drama|Film-Noir
2105,120577,54 (1998),5.8,Drama|Music
2106,119346,I Married a Strange Person! (1997),7.0,Animation|Comedy|Drama
2107,123324,Why Do Fools Fall in Love (1998),6.3,Biography|Drama|Music
2109,139564,See the Sea (1997),6.9,Thriller
2110,96446,Willow (1988),7.3,Action|Adventure|Drama
2111,94226,The Untouchables (1987),7.9,Crime|Drama|Thriller
2112,120654,Dirty Work (1998),6.4,Comedy
2113,120724,Knock Off (1998),4.8,Action|Comedy|Thriller
2114,119125,Firelight (1997),7.3,Romance|Drama
2115,139468,Modulations (1998),7.2,Documentary|Music
2116,119892,Phoenix (1998),6.5,Crime|Drama
2117,42004,Under Capricorn (1949),6.2,Crime|Drama|Romance
2118,39694,The Paradine Case (1947),6.5,Crime|Drama|Romance
2120,36342,Shadow of a Doubt (1943),8.0,Thriller
2121,35279,Saboteur (1942),7.2,Thriller|War
2128,28231,Secret Agent (1936),6.6,Mystery|Thriller
2129,25452,The Man Who Knew Too Much (1934),6.9,Crime|Mystery|Thriller
2130,24747,Strauss' Great Waltz (1934),6.0,Biography|Music|Romance
2131,23285,Number 17 (1932),5.8,Crime|Mystery|Thriller
2133,22395,The Skin Game (1931),5.8,Drama
2134,20852,Elstree Calling (1930),5.9,Comedy|Musical
2135,21015,The Shame of Mary Boyle (1929),4.7,Comedy|Drama
2136,21165,Murder! (1930),6.4,Crime|Mystery|Thriller
2139,18756,Champagne (1928),5.6,Comedy
2140,18876,The Farmer's Wife (1928),6.0,Comedy|Drama|Romance
2141,17825,When Boys Leave Home (1927),6.2,Adventure|Drama|Thriller
2142,17843,Easy Virtue (1928),5.7,Romance|Thriller
2143,18328,The Ring (1927),6.2,Drama|Romance|Sport
2144,17075,The Lodger (1927),7.3,Crime|Drama|Mystery
2148,123755,Cube (1997),7.3,Drama|Mystery|Sci-Fi
2149,118980,Digging to China (1997),6.9,Drama
2150,165857,Let's Talk About Sex (1998),3.7,Drama
2151,120775,One Man's Hero (1999),6.2,Action|Drama|History
2152,124879,Simon Birch (1998),6.9,Comedy|Drama|Family
2153,119934,Without Limits (1998),7.2,Biography|Drama|Sport
2154,75040,Seven Beauties (1975),8.0,Comedy|Drama|War
2155,73817,Travolti da un insolito destino nell'azzurro mare d'agosto (1974),7.7,Adventure|Comedy|Drama
2156,81207,My Bodyguard (1980),7.1,Comedy|Drama|Family
2157,85346,Class (1983),5.9,Comedy|Drama|Romance
2158,87359,"Grandview, U.S.A. (1984)",5.2,Drama
2159,92699,Broadcast News (1987),7.2,Comedy|Drama|Romance
2161,96463,Working Girl (1988),6.7,Comedy|Drama|Romance
2162,96166,Stars and Bars (1988),4.8,Comedy
2164,98258,Say Anything... (1989),7.4,Comedy|Drama|Romance
2165,100212,My Blue Heaven (1990),6.2,Comedy|Crime
2166,100134,Men Don't Leave (1990),6.7,Drama
2167,101530,The Cabinet of Dr. Ramirez (1991),5.3,Drama|Music|Mystery
2168,104412,Hero (1992),6.5,Comedy|Drama|Romance
2169,105629,Toys (1992),5.0,Adventure|Comedy|Drama
2170,82172,Choices (1981),4.6,Drama
2171,84938,Young Doctors in Love (1982),5.2,Comedy
2174,87690,The Master,4.3,Adventure|Drama|Action
2175,86973,Blame It on Rio (1984),5.7,Comedy|Romance
2177,91680,One Crazy Summer (1986),6.4,Comedy|Romance
2178,90583,About Last Night... (1986),6.1,Comedy|Drama|Romance
2183,102469,Mortal Thoughts (1991),5.7,Mystery|Thriller
2184,104257,A Few Good Men (1992),7.6,Drama|Thriller
2185,107211,Indecent Proposal (1993),5.8,Drama|Romance
2186,109390,A Century of Cinema (1994),5.5,Documentary
2187,120788,Permanent Midnight (1998),6.3,Biography|Drama|Romance
2189,120812,Rush Hour (1998),6.9,Action|Comedy|Crime
2190,113658,Lilian's Story (1996),7.0,Drama
2193,120162,Somewhere in the City (1998),4.3,Drama|Comedy
2194,122690,Ronin (1998),7.3,Action|Adventure|Crime
2196,118863,Clay Pigeons (1998),6.6,Comedy|Crime
2198,126604,Pecker (1998),6.4,Comedy|Drama
2199,100594,The Sheltering Sky (1990),6.8,Adventure|Drama
2200,109206,Bandit Queen (1994),7.6,Biography|Crime|Drama
2201,63850,If.... (1968),7.7,Drama
2202,80731,The Fiendish Plot of Dr. Fu Manchu (1980),4.9,Comedy
2203,47573,Them! (1954),7.3,Horror|Sci-Fi
2204,84787,The Thing (1982),8.2,Horror|Mystery|Sci-Fi
2205,105151,The Player (1992),7.6,Comedy|Crime|Drama
2206,81554,Stardust Memories (1980),7.4,Comedy|Drama
2207,99487,Edward Scissorhands (1990),7.9,Drama|Fantasy|Romance
2208,117276,Overnight Delivery (1998),6.2,Comedy|Romance
2209,144604,Shadrach (1998),6.4,Drama
2210,120587,Antz (1998),6.6,Animation|Adventure|Comedy
2211,120823,The Impostors (1998),6.5,Comedy
2213,120889,What Dreams May Come (1998),7.0,Drama|Fantasy|Romance
2215,52607,The Battle of the Sexes (1960),6.8,Comedy
2217,82517,History of the World: Part I (1981),6.9,Comedy
2218,104952,My Cousin Vinny (1992),7.5,Comedy|Crime
2219,73440,Nashville (1975),7.8,Comedy|Drama|Music
2221,139615,Slam (1998),7.2,Drama
2222,120701,Holy Man (1998),4.9,Comedy|Drama
2223,122642,One Tough Cop (1998),5.2,Action|Crime
2224,69966,Detroit 9000 (1973),6.4,Crime|Drama|Action
2225,141824,Die Siebtelbauern (1998),7.3,Drama|Mystery
2226,119670,The Mighty (1998),7.3,Comedy|Drama
2227,86837,2010 (1984),6.8,Adventure|Mystery|Sci-Fi
2228,90830,Children of a Lesser God (1986),7.2,Drama|Romance
2229,80678,The Elephant Man (1980),8.2,Biography|Drama
2230,120603,Beloved (1998),5.9,Drama|History|Horror
2231,144120,Bride of Chucky (1998),5.4,Comedy|Horror
2233,119534,The Alarmist (1997),5.2,Comedy
2234,147612,Happiness (1998),7.8,Comedy|Drama
2235,119986,Reach the Rock (1998),6.8,Comedy|Drama
2236,118636,Apt Pupil (1998),6.7,Crime|Drama|Thriller
2237,120789,Pleasantville (1998),7.5,Comedy|Drama|Fantasy
2238,120157,Soldier (1998),6.0,Action|Drama|Sci-Fi
2239,150230,The Cruise (1998),7.8,Documentary
2240,118799,Life Is Beautiful (1997),8.6,Comedy|Drama|War
2241,124819,Orgazmo (1997),6.2,Comedy|Sci-Fi
2242,143874,Shattered Image (1998),4.9,Crime|Drama|Fantasy
2243,100740,Tales from the Darkside: The Movie (1990),6.2,Comedy|Fantasy|Horror
2244,120877,Vampires (1998),6.1,Action|Horror|Thriller
2246,116481,Hands on a Hard Body: The Documentary (1997),7.8,Documentary
2247,120722,Living Out Loud (1998),6.6,Comedy|Drama|Romance
2249,120684,Gods and Monsters (1998),7.5,Biography|Drama
2251,120484,The Waterboy (1998),6.1,Comedy|Sport
2252,127536,Elizabeth (1998),7.5,Biography|Drama|History
2253,120879,Velvet Goldmine (1998),7.0,Drama|Music
2255,155753,I'll Be Home for Christmas (1998),5.4,Comedy|Family
2256,119643,Meet Joe Black (1998),7.1,Drama|Fantasy|Romance
2257,120643,Dancing at Lughnasa (1998),6.3,Drama|Romance
2258,116488,Hard Core Logo (1996),7.4,Comedy|Drama|Music
2259,120767,The Naked Man (1998),5.3,Comedy|Drama|Sport
2260,89941,Runaway Train (1985),7.3,Action|Adventure|Drama
2261,90934,Desert Bloom (1986),6.6,Drama|Family|Romance
2262,73747,The Stepford Wives (1975),6.9,Horror|Mystery|Sci-Fi
2263,87932,The Pope of Greenwich Village (1984),6.7,Action|Comedy|Crime
2264,91954,Sid and Nancy (1986),7.1,Biography|Drama|Music
2265,91538,Mona Lisa (1986),7.4,Crime|Drama|Romance
2266,99750,Heart Condition (1990),5.6,Comedy|Crime|Drama
2267,50783,The Nights of Cabiria (1957),8.2,Drama
2268,85244,The Big Chill (1983),7.2,Comedy|Drama
2269,120660,Enemy of the State (1998),7.3,Action|Thriller
2270,134067,The Rugrats Movie (1998),5.9,Animation|Adventure|Comedy
2271,120623,A Bug's Life (1998),7.2,Animation|Adventure|Comedy
2272,120533,Celebrity (1998),6.3,Comedy|Drama
2273,140888,Central Station (1998),8.0,Drama
2274,120070,Savior (1998),7.3,Drama|War
2275,166396,Waking Ned Devine (1998),7.4,Comedy
2276,154420,The Celebration (1998),8.1,Drama
2277,69089,Pink Flamingos (1972),6.1,Comedy|Crime|Horror
2278,45826,Glen or Glenda (1953),4.1,Drama
2279,47034,Gojira (1954),7.5,Drama|Horror|Sci-Fi
2280,87344,Godzilla 1985 (1984),6.2,Action|Horror|Sci-Fi
2281,56142,King Kong vs. Godzilla (1962),5.9,Action|Adventure|Fantasy
2283,74751,King Kong (1976),5.8,Adventure|Fantasy|Horror
2284,91344,King Kong Lives (1986),3.8,Action|Adventure|Fantasy
2285,89017,Desperately Seeking Susan (1985),5.9,Comedy|Drama
2287,89155,Fletch (1985),6.9,Comedy|Crime|Mystery
2288,97366,Fletch Lives (1989),6.1,Comedy|Mystery|Crime
2289,89893,Red Sonja (1985),5.0,Action|Adventure|Fantasy
2290,91159,Gung Ho (1986),6.2,Comedy|Drama
2291,91541,The Money Pit (1986),6.3,Comedy
2292,90264,A View to a Kill (1985),6.3,Action|Adventure|Thriller
2293,89489,Lifeforce (1985),6.1,Action|Horror|Mystery
2294,87928,Police Academy (1984),6.7,Comedy|Crime
2295,89822,Police Academy 2: Their First Assignment (1985),5.6,Comedy|Crime
2296,91777,Police Academy 3: Back in Training (1986),5.2,Comedy|Crime
2297,93756,Police Academy 4: Citizens on Patrol (1987),4.8,Comedy|Crime
2298,95882,Police Academy 5: Assignment: Miami Beach (1988),4.4,Comedy|Crime
2299,98105,Police Academy 6: City Under Siege (1989),4.1,Comedy|Crime
2302,165494,Ringmaster (1998),3.2,Comedy
2305,155975,Psycho (1998),4.6,Horror|Mystery|Thriller
2306,147004,Little Voice (1998),7.0,Comedy|Drama|Music
2308,141109,Jack Frost (1998),5.3,Comedy|Drama|Family
2309,120844,Star Trek: Insurrection (1998),6.4,Action|Adventure|Sci-Fi
2310,120794,The Prince of Egypt (1998),7.0,Animation|Adventure|Drama
2311,128445,Rushmore (1998),7.7,Comedy|Drama
2312,138097,Shakespeare in Love (1998),7.2,Comedy|Drama|History
2313,87688,Mass Appeal (1984),6.6,Drama
2314,39628,Miracle on 34th Street (1947),7.9,Comedy|Crime|Drama
2315,89961,Santa Claus: The Movie (1985),6.1,Adventure|Family|Fantasy
2316,98115,Prancer (1989),6.3,Drama|Family|Fantasy
2317,89767,Pale Rider (1985),7.3,Western
2318,89880,Rambo: First Blood Part II (1985),6.4,Action|Adventure|Thriller
2319,83944,First Blood (1982),7.7,Action|Adventure|Drama
2320,95956,Rambo III (1988),5.7,Action|Adventure|Thriller
2321,89370,The Jewel of the Nile (1985),6.1,Action|Adventure|Comedy
2322,88011,Romancing the Stone (1984),6.9,Action|Adventure|Comedy
2323,88933,Cocoon (1985),6.7,Sci-Fi
2324,94890,Cocoon: The Return (1988),5.3,Adventure|Comedy|Mystery
2325,79817,Rocky II (1979),7.2,Drama|Sport
2326,84602,Rocky III (1982),6.7,Drama|Sport
2327,89927,Rocky IV (1985),6.8,Drama|Sport
2328,100507,Rocky V (1990),5.2,Drama|Sport
2329,88930,Clue (1985),7.3,Comedy|Crime|Mystery
2330,90357,Young Sherlock Holmes (1985),6.8,Adventure|Fantasy|Mystery
2331,92173,Violets Are Blue... (1986),5.7,Drama|Romance
2332,90685,Back to School (1986),6.6,Comedy|Romance|Sport
2333,91188,Heartburn (1986),6.0,Comedy|Drama
2335,91024,Extremities (1986),6.3,Drama|Thriller
2336,87538,The Karate Kid (1984),7.2,Action|Drama|Family
2338,97647,The Karate Kid Part III (1989),5.0,Action|Drama|Family
2339,97958,National Lampoon's Christmas Vacation (1989),7.6,Comedy
2340,128853,You've Got Mail (1998),6.6,Comedy|Drama|Romance
2341,120706,The General (1998),7.3,Biography|Crime|Drama
2342,120861,The Theory of Flight (1998),6.7,Comedy|Drama|Romance
2345,120751,Mighty Joe Young (1998),5.6,Action|Adventure|Family
2346,41650,Mighty Joe Young (1949),7.0,Adventure|Drama|Fantasy
2347,129290,Patch Adams (1998),6.7,Biography|Comedy|Drama
2348,120686,Stepmom (1998),6.7,Comedy|Drama
2349,120633,A Civil Action (1998),6.5,Drama
2352,120857,Tea with Mussolini (1999),6.9,Drama|Comedy|War
2353,120514,Wilde (1997),6.9,Biography|Drama|Romance
2354,144546,Outside Ozona (1998),6.3,Comedy|Drama|Romance
2355,118564,Affliction (1997),7.0,Drama|Mystery|Thriller
2356,127722,Another Day in Paradise (1998),6.5,Crime|Drama|Thriller
2357,120699,The Hi-Lo Country (1998),6.1,Drama|Romance|Western
2358,150915,Hilary and Jackie (1998),7.4,Biography|Drama|Music
2359,145734,Playing by Heart (1998),7.2,Comedy|Drama|Romance
2360,120391,24 7: Twenty Four Seven (1997),7.1,Comedy|Drama|Romance
2361,132512,At First Sight (1999),5.9,Drama|Romance
2362,120710,In Dreams (1999),5.5,Drama|Fantasy|Thriller
2363,139699,Varsity Blues (1999),6.4,Comedy|Drama|Romance
2364,120458,Virus (1999),4.9,Action|Horror|Thriller
2365,93072,The Garbage Pail Kids Movie (1987),2.7,Adventure|Comedy|Family
2366,91225,Howard the Duck (1986),4.6,Action|Adventure|Comedy
2367,93075,The Gate (1987),6.0,Fantasy|Horror
2368,99636,Gate 2: The Trespassers (1990),4.7,Fantasy|Horror|Comedy
2369,90768,The Boy Who Could Fly (1986),6.5,Drama|Fantasy|Romance
2370,51622,The Fly (1958),7.1,Drama|Fantasy|Horror
2371,91064,The Fly (1986),7.5,Drama|Horror|Sci-Fi
2372,97368,The Fly II (1989),4.9,Horror|Sci-Fi
2373,91875,Running Scared (1986),6.5,Action|Comedy|Crime
2374,90660,Armed and Dangerous (1986),5.5,Action|Comedy|Crime
2375,72271,The Texas Chain Saw Massacre (1974),7.5,Horror
2376,92076,The Texas Chainsaw Massacre 2 (1986),5.5,Comedy|Horror
2377,99994,Leatherface: Texas Chainsaw Massacre III (1990),5.1,Horror|Thriller
2379,91877,Ruthless People (1986),6.9,Comedy|Crime
2381,90917,Deadly Friend (1986),5.5,Drama|Horror|Sci-Fi
2382,90710,Belizaire the Cajun (1986),6.5,Drama|History|Romance
2383,91605,The Name of the Rose (1986),7.8,Crime|Drama|Mystery
2384,91306,Jumpin' Jack Flash (1986),5.8,Comedy|Romance|Thriller
2385,91738,Peggy Sue Got Married (1986),6.3,Comedy|Drama|Fantasy
2386,90555,Crocodile Dundee (1986),6.5,Adventure|Comedy
2387,92493,Crocodile Dundee II (1988),5.5,Action|Adventure|Comedy
2388,92105,Tough Guys (1986),6.2,Comedy
2391,90567,52 Pick-Up (1986),6.4,Crime|Thriller
2392,91187,Heartbreak Ridge (1986),6.8,Action|Comedy|Drama
2393,91055,Firewalker (1986),4.9,Action|Adventure|Comedy
2394,92086,çThree Amigos! (1986),6.4,Comedy|Western
2395,120683,Gloria (1999),5.1,Crime|Drama|Thriller
2396,119773,Dry Cleaning (1997),6.9,Comedy|Drama
2397,151691,My Name Is Joe (1998),7.5,Drama|Romance
2398,149151,Still Crazy (1998),7.1,Comedy|Drama|Music
2399,112922,El dí_a de la bestia (1995),7.5,Action|Comedy|Crime
2400,120095,Tinseltown (1997),4.7,Comedy|Crime|Drama
2401,160862,She's All That (1999),5.8,Comedy|Romance
2403,163984,"Blood, Guts, Bullets and Octane (1998)",5.5,Action|Comedy|Crime
2404,54167,Peeping Tom (1960),7.7,Drama|Horror|Thriller
2405,152548,Spanish Fly (1998),4.6,Comedy|Romance
2406,120784,Payback (1999),7.1,Action|Crime|Drama
2408,138987,20 Dates (1998),5.3,Biography|Comedy|Romance
2410,174852,The Last Days (1998),7.7,Documentary|War
2411,70544,Fantastic Planet (1973),7.8,Animation|Drama|Sci-Fi
2414,120764,My Favorite Martian (1999),4.9,Comedy|Family|Sci-Fi
2415,119207,"God Said, 'Ha!' (1998)",7.2,Comedy|Drama
2416,155776,Jawbreaker (1999),5.5,Comedy|Crime|Thriller
2417,132477,October Sky (1999),7.8,Biography|Drama|Family
2418,151804,Office Space (1999),7.8,Comedy
2419,156901,The Apple (1998),7.3,Drama
2420,137338,200 Cigarettes (1999),5.9,Comedy|Drama|Romance
2421,134273,8MM (1999),6.5,Mystery|Thriller
2422,123209,The Other Sister (1999),6.5,Comedy|Drama|Romance
2423,120618,Breakfast of Champions (1999),4.6,Comedy
2425,119054,Eight Days a Week (1997),6.3,Comedy|Romance
2426,134948,Just the Ticket (1999),5.6,Comedy|Romance
2428,84390,Narayama bushikíÇ (1983),7.9,Drama
2429,98084,Pet Sematary (1989),6.6,Horror|Thriller
2430,105128,Pet Sematary II (1992),4.8,Fantasy|Horror
2431,106557,Children of the Corn II: The Final Sacrifice (1992),4.2,Horror|Thriller
2432,109415,Children of the Corn III: Urban Harvest (1995),4.0,Horror|Thriller
2433,85333,Christine (1983),6.6,Horror
2434,84412,Night Shift (1982),6.5,Comedy
2436,65377,Airport (1970),6.6,Action|Drama|Thriller
2437,71110,Airport 1975 (1974),5.5,Action|Drama|Thriller
2438,75648,Airport '77 (1977),5.6,Action|Drama|Thriller
2440,72308,The Towering Inferno (1974),6.9,Action|Drama|Thriller
2441,80354,Alligator (1980),5.9,Horror
2443,70909,Westworld (1973),7.0,Action|Sci-Fi|Thriller
2445,63442,Planet of the Apes (1968),8.0,Adventure|Sci-Fi
2446,65462,Beneath the Planet of the Apes (1970),6.1,Action|Adventure|Sci-Fi
2447,69768,Battle for the Planet of the Apes (1973),5.5,Action|Sci-Fi
2448,68408,Conquest of the Planet of the Apes (1972),6.1,Action|Sci-Fi
2449,67065,Escape from the Planet of the Apes (1971),6.3,Action|Sci-Fi
2452,78740,The Concorde... Airport '79 (1979),4.3,Action|Drama|Thriller
2453,78856,Beyond the Poseidon Adventure (1979),4.5,Action|Adventure
2454,175550,Dancemaker (1998),7.2,Documentary
2455,122933,Analyze This (1999),6.7,Comedy|Crime
2456,142192,The Corruptor (1999),6.0,Action|Crime|Drama
2457,139134,Cruel Intentions (1999),6.8,Drama|Romance
